idx,Machine_Name,Item No,working time,Thickness 1(mm),Thickness 2(mm),weld force(bar),weld current(kA),weld Voltage(v),weld time(ms),Thickness 1(mm)_scaled,Thickness 2(mm)_scaled,weld force(bar)_scaled,weld current(kA)_scaled,weld Voltage(v)_scaled,weld time(ms)_scaled
23,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,-0.10516473189872878,-1.1470878162667193
24,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,-0.10516473189872878,-1.1470878162667193
25,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.699,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223937,-0.3355051684157458,-1.1470878162667193
26,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.699,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223937,-0.3355051684157458,-1.1470878162667193
27,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.610000000000001,2.7,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.7915668995852801,-0.97765112587383,-0.22033495015721172,-1.1470878162667193
28,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.610000000000001,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.7915668995852801,-0.97765112587383,-0.22033495015721172,0.4329079702736452
29,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.56,2.7039999999999997,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.5427682951214228,0.24034592287672002,2.01290375681401
30,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.56,2.7039999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.5427682951214228,0.24034592287672002,-1.1470878162667193
31,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.71,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.2036979935728591,0.9313672324277199,0.4329079702736452
32,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.71,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.2036979935728591,0.9313672324277199,-1.1470878162667193
33,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.707,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.2036979935728591,0.58585657765222,0.4329079702736452
34,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.707,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.2036979935728591,0.58585657765222,2.01290375681401
35,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.570000000000002,2.7039999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.15148247867759201,-1.4297448612718882,0.24034592287672002,-1.1470878162667193
36,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,0.24034592287672002,0.4329079702736452
37,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.62,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-0.8646276920243355,-0.22033495015721172,0.4329079702736452
38,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.62,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.578205425949381,-0.8646276920243355,-0.22033495015721172,0.4329079702736452
39,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.610000000000001,2.698,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.7915668995852801,-0.97765112587383,-0.45067538667422874,-1.1470878162667193
40,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.610000000000001,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.7915668995852801,-0.97765112587383,-0.45067538667422874,0.4329079702736452
41,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.610000000000001,2.6910000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.06187899495829772,-0.97765112587383,-1.2568669144836604,0.4329079702736452
42,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.610000000000001,2.6910000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.06187899495829772,-0.97765112587383,-1.2568669144836604,-1.1470878162667193
43,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.610000000000001,2.699,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.15148247867759201,-0.97765112587383,-0.3355051684157458,0.4329079702736452
44,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.610000000000001,2.699,70.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.15148247867759201,-0.97765112587383,-0.3355051684157458,-2.7270836028070837
45,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.7039999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.0906745597233647,0.24034592287672002,-1.1470878162667193
46,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.0906745597233647,0.24034592287672002,0.4329079702736452
47,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.71,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.578205425949381,-1.0906745597233647,0.9313672324277199,0.4329079702736452
48,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.71,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.578205425949381,-1.0906745597233647,0.9313672324277199,0.4329079702736452
49,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.7110000000000003,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,1.046537450686254,2.01290375681401
50,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.7110000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,1.046537450686254,-1.1470878162667193
51,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.590000000000002,2.7089999999999996,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.2036979935728591,0.8161970141691858,-1.1470878162667193
52,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.590000000000002,2.7089999999999996,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.2036979935728591,0.8161970141691858,0.4329079702736452
53,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.2036979935728591,0.12517570461828822,0.4329079702736452
54,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.2036979935728591,0.12517570461828822,0.4329079702736452
55,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.590000000000002,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.06187899495829772,-1.2036979935728591,-0.5658456049327116,0.4329079702736452
56,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.590000000000002,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.06187899495829772,-1.2036979935728591,-0.5658456049327116,0.4329079702736452
57,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.6,2.6889999999999996,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.0906745597233647,-1.4872073510007287,0.4329079702736452
58,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.6,2.6889999999999996,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.0906745597233647,-1.4872073510007287,0.4329079702736452
59,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.6919999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.2036979935728591,-1.1416966962252286,-1.1470878162667193
60,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.6919999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.2036979935728591,-1.1416966962252286,-1.1470878162667193
61,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.63,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.06187899495829772,-0.751604258174801,-0.10516473189872878,-1.1470878162667193
62,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.63,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.06187899495829772,-0.751604258174801,-0.10516473189872878,-1.1470878162667193
63,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.58,2.708,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.7915668995852801,-1.3167214274223937,0.701026795910754,-1.1470878162667193
64,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.58,2.708,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.7915668995852801,-1.3167214274223937,0.701026795910754,0.4329079702736452
65,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.71,73.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.578205425949381,-1.0906745597233647,0.9313672324277199,2.01290375681401
66,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.71,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.578205425949381,-1.0906745597233647,0.9313672324277199,-1.1470878162667193
67,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.25,14.62,2.7110000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.858374267764748,-0.8646276920243355,1.046537450686254,0.4329079702736452
68,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.25,14.62,2.7110000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.858374267764748,-0.8646276920243355,1.046537450686254,-1.1470878162667193
69,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.19,14.610000000000001,2.705,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-3.1385431095801146,-0.97765112587383,0.3555161411352541,0.4329079702736452
70,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.19,14.610000000000001,2.705,73.0,-2.220446049250313e-16,-2.220446049250313e-16,-3.1385431095801146,-0.97765112587383,0.3555161411352541,2.01290375681401
71,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.17,14.639999999999999,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-3.5652660568519035,-0.6385808243253065,-0.10516473189872878,-1.1470878162667193
72,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.17,14.639999999999999,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-3.5652660568519035,-0.6385808243253065,-0.10516473189872878,0.4329079702736452
73,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.16,14.639999999999999,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-3.7786275304877934,-0.6385808243253065,-0.45067538667422874,0.4329079702736452
74,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.16,14.639999999999999,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-3.7786275304877934,-0.6385808243253065,-0.45067538667422874,0.4329079702736452
75,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.18,14.65,2.699,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-3.351904583216004,-0.525557390475772,-0.3355051684157458,0.4329079702736452
76,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.18,14.65,2.699,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-3.351904583216004,-0.525557390475772,-0.3355051684157458,0.4329079702736452
77,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.2600000000000002,14.6,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.6450127941288486,-1.0906745597233647,0.010005486359754153,0.4329079702736452
78,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.2600000000000002,14.6,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.6450127941288486,-1.0906745597233647,0.010005486359754153,0.4329079702736452
79,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,-0.10516473189872878,-1.1470878162667193
80,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.4297448612718882,-0.10516473189872878,-1.1470878162667193
81,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.707,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.0906745597233647,0.58585657765222,0.4329079702736452
82,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.707,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.0906745597233647,0.58585657765222,-1.1470878162667193
83,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.2036979935728591,0.12517570461828822,2.01290375681401
84,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.2036979935728591,0.12517570461828822,0.4329079702736452
85,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.549999999999999,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.6557917289709574,0.010005486359754153,0.4329079702736452
86,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.549999999999999,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.6557917289709574,0.010005486359754153,0.4329079702736452
87,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223937,-0.45067538667422874,0.4329079702736452
88,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223937,-0.45067538667422874,0.4329079702736452
89,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.3167214274223937,-0.5658456049327116,0.4329079702736452
90,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.3167214274223937,-0.5658456049327116,0.4329079702736452
91,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.549999999999999,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.6557917289709574,-0.10516473189872878,0.4329079702736452
92,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.549999999999999,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.6557917289709574,-0.10516473189872878,0.4329079702736452
93,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3899999999999997,14.570000000000002,2.7060000000000004,71.0,-2.220446049250313e-16,-2.220446049250313e-16,1.1286863631377653,-1.4297448612718882,0.47068635939378817,-1.1470878162667193
94,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3899999999999997,14.570000000000002,2.7060000000000004,71.0,-2.220446049250313e-16,-2.220446049250313e-16,1.1286863631377653,-1.4297448612718882,0.47068635939378817,-1.1470878162667193
95,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.7089999999999996,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.3167214274223937,0.8161970141691858,0.4329079702736452
96,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.7089999999999996,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.3167214274223937,0.8161970141691858,-1.1470878162667193
97,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.549999999999999,2.7060000000000004,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.6557917289709574,0.47068635939378817,2.01290375681401
98,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.549999999999999,2.7060000000000004,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.15148247867759201,-1.6557917289709574,0.47068635939378817,0.4329079702736452
99,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.2036979935728591,0.24034592287672002,0.4329079702736452
100,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.590000000000002,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.15148247867759201,-1.2036979935728591,0.24034592287672002,0.4329079702736452
101,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.3167214274223937,0.12517570461828822,0.4329079702736452
102,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.15148247867759201,-1.3167214274223937,0.12517570461828822,0.4329079702736452
103,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.695,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.3167214274223937,-0.7961860414497287,-1.1470878162667193
104,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.695,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.3167214274223937,-0.7961860414497287,0.4329079702736452
105,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.6,2.694,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.06187899495829772,-1.0906745597233647,-0.9113562597082115,0.4329079702736452
106,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.6,2.694,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.0906745597233647,-0.9113562597082115,-1.1470878162667193
107,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.56,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.5427682951214228,-0.45067538667422874,0.4329079702736452
108,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.56,2.698,70.0,-2.220446049250313e-16,-2.220446049250313e-16,0.27524046859419693,-1.5427682951214228,-0.45067538667422874,-2.7270836028070837
109,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3899999999999997,14.570000000000002,2.7039999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,1.1286863631377653,-1.4297448612718882,0.24034592287672002,-1.1470878162667193
110,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3899999999999997,14.570000000000002,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,1.1286863631377653,-1.4297448612718882,0.24034592287672002,0.4329079702736452
111,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.708,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.4297448612718882,0.701026795910754,0.4329079702736452
112,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.708,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.4297448612718882,0.701026795910754,0.4329079702736452
113,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.540000000000001,2.7089999999999996,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.7688151628204518,0.8161970141691858,2.01290375681401
114,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.540000000000001,2.7089999999999996,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.7688151628204518,0.8161970141691858,-1.1470878162667193
115,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.549999999999999,2.702,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.6557917289709574,0.010005486359754153,-1.1470878162667193
116,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.549999999999999,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.9153248895018756,-1.6557917289709574,0.010005486359754153,0.4329079702736452
117,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.3167214274223937,0.12517570461828822,0.4329079702736452
118,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-1.3167214274223937,0.12517570461828822,0.4329079702736452
119,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.3167214274223937,-0.10516473189872878,0.4329079702736452
120,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.4886019422300961,-1.3167214274223937,-0.10516473189872878,0.4329079702736452
121,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.610000000000001,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-0.97765112587383,-0.45067538667422874,0.4329079702736452
122,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.610000000000001,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.7019634158659859,-0.97765112587383,-0.45067538667422874,0.4329079702736452
