working time,external_temp,external_humidity
2020-03-24,13.560311583210582,54.394526904579905
2020-03-24,14.078722458080424,62.67960487103089
2020-03-24,17.11424445243783,49.75601432763843
2020-03-24,15.687236579136922,35.77770350493793
2020-03-24,11.473919689274531,58.425138964550044
2020-03-24,15.648167938789591,57.54958766141964
2020-03-24,14.229835439167367,30.58141340620594
2020-03-24,13.646155999388082,49.96195866329201
2020-03-24,16.223352577681737,34.09858169319702
2020-03-24,17.0619990449919,43.353489024979375
2020-03-24,16.862560238232398,40.971910730372
2020-03-24,13.321564953554724,58.09264698241986
2020-03-24,14.38157524829757,51.16830174172184
2020-03-24,15.662526862807129,37.144089992439724
2020-03-24,16.95109025424472,58.800659629573424
2020-03-24,14.04165152430942,35.661941760715855
2020-03-24,14.628682046672365,53.301137904709435
2020-03-24,12.787330051987944,41.85989330708444
2020-03-24,12.607586751838658,46.3432291746948
2020-03-24,16.625051644788396,55.04270748038384
2020-03-24,17.712480057141647,55.21449399059529
2020-03-24,14.855979756839332,63.3696907355596
2020-03-24,17.007065795784047,49.17746300328547
2020-03-24,15.723272050095268,53.06450862963341
2020-03-24,17.632022679794073,90.19363529721092
2020-03-24,15.722791211016828,51.81989882622798
2020-03-24,18.07607313293194,54.394860480085114
2020-03-24,14.928347921780096,49.01690152545624
2020-03-24,18.129287311628012,31.962495159075036
2020-03-24,9.76050979182051,53.31470896330895
2020-03-24,16.643805008750448,53.64561477355457
2020-03-24,15.174094136476343,43.19826523652049
2020-03-24,14.401985299068265,37.15612963927486
2020-03-24,15.183521553071005,64.75879150503965
2020-03-24,11.024862170798215,54.91445510894402
2020-03-24,14.560656224324976,47.70918969078291
2020-03-24,15.714225143023492,38.62967116852513
2020-03-24,17.955788089483033,41.781851715786544
2020-03-24,13.963459563452705,63.02590396786232
2020-03-24,13.383012794213625,51.37661940868046
2020-03-24,13.996485912830927,44.49412932999294
2020-03-24,16.83080423540415,55.09689231224656
2020-03-24,15.657502219319369,41.856018125536764
2020-03-24,13.940479592465923,65.00843030280379
2020-03-24,16.02653486622671,63.528005348967255
2020-03-24,15.194155098696081,45.33425928797223
2020-03-24,16.937289981065778,43.713297529691395
2020-03-24,13.595893812245295,23.8186680130772
2020-03-24,14.344675706804464,35.18419228448632
2020-03-24,14.215783693735684,36.60530225042244
2020-03-24,12.072970103735763,51.351903409873856
2020-03-24,15.592240554129152,46.7376629555864
2020-03-24,15.522110544359778,36.54664512584759
2020-03-24,15.010226913284923,47.188359575354426
2020-03-24,14.530825733249706,55.05337147647349
2020-03-24,12.169258515899172,55.27839349915587
2020-03-24,14.158709354469282,31.00329719141119
2020-03-24,14.31457096694646,48.71736519516169
2020-03-24,13.395445461556761,36.1665922302839
2020-03-24,14.677428576667982,59.01728697140274
2020-03-24,15.808101713629076,57.84146416353499
2020-03-24,18.77237180242106,41.019727736755414
2020-03-24,15.349155625663679,42.339547975996
2020-03-24,15.515100781445529,45.38732949501693
2020-03-24,14.851108168467665,27.472066052686607
2020-03-24,11.162457569401917,53.35968173440577
2020-03-24,14.946972249101567,47.27155453659869
2020-03-24,15.120460419882052,59.70175082567859
2020-03-24,19.926484224970572,39.01590782037447
2020-03-24,14.615278070437755,43.80877051750068
2020-03-24,15.603094684667225,34.93474741960885
2020-03-24,14.930576460589513,39.95709436505747
2020-03-24,12.662643924760935,38.18018003931781
2020-03-24,17.285645629030043,59.959736788464454
2020-03-24,16.503866065373547,43.017381512486075
2020-03-24,16.582063894086094,51.24175684744613
2020-03-24,13.181225090410521,46.19236596138195
2020-03-24,17.805588621872197,37.30534733987187
2020-03-24,12.196297874415439,48.316995768283576
2020-03-24,16.17371418760054,55.99103331863595
2020-03-24,19.380911251619956,37.92240607456648
2020-03-24,13.018927349738624,58.09112790731379
2020-03-24,13.867404540794457,41.50279078522304
2020-03-24,15.199302730175283,45.170160739271594
2020-03-24,13.993048691767601,55.30683123010048
2020-03-24,11.898673137867736,43.36563842780512
2020-03-24,15.137125949612054,50.37574859335866
2020-03-24,12.87539257254779,46.853091712119074
2020-03-24,15.947184861270363,51.29368006703819
2020-03-24,13.161151531532393,26.192608944765027
2020-03-24,18.09986881003508,31.703181847919172
2020-03-24,13.433493415327526,56.15967006046838
2020-03-24,14.35587696758865,60.37181405649051
2020-03-24,16.62703443473934,40.89513296468479
2020-03-24,12.53827136713209,47.55971647828866
2020-03-24,15.45491986920826,52.94719252902301
2020-03-24,17.614285508564855,56.93217601658704
2020-03-24,11.785033530877545,29.723227283291514
2020-03-24,15.36926771706461,41.13959753021623
2020-03-24,15.519765588496847,46.67420620150125
2020-03-24,16.56364574355462,57.03140197236049
2020-03-24,12.526098578243836,74.98430483721495
2020-03-24,12.359086773831446,47.71994273190282
2020-03-24,16.043883131233795,35.93022537896012
2020-03-24,15.593969346466372,54.02268077201298
2020-03-24,15.500985700691754,63.2099578954071
2020-03-24,15.692896418993952,51.08014120979501
2020-03-24,13.639950556843019,40.93351454845707
2020-03-24,15.464507394322007,59.579939414800194
2020-03-24,15.586144946597363,56.63545618498435
2020-03-24,13.571297163947264,39.73919155804376
2020-03-24,18.731549022289514,53.81425617534342
2020-03-24,15.947665841823575,59.97265567658873
2020-03-24,12.617393005594703,61.818900425588936
2020-03-24,16.31310721726766,49.33551024690544
2020-03-24,13.050636659545358,46.41920553820681
2020-03-24,16.574169207484903,62.27273822081263
2020-03-24,17.317191158014808,37.89839497019115
2020-03-24,13.358635363296578,54.38579290921005
2020-03-24,16.926752258488644,36.29973372635571
2020-03-24,15.825561853872996,60.65376272259603
2020-03-24,16.64412031998898,47.41954484388839
2020-03-24,18.793585965307894,62.68583235647469
2020-03-24,14.509223767994259,54.91412756355527
2020-03-24,13.492527671285021,37.7677976993807
2020-03-24,13.220971140748954,64.24627732077244
2020-03-24,13.368379430069123,65.51245266427729
2020-03-24,14.845796581171792,58.82286492599216
2020-03-24,15.682303949633289,42.3841213496378
2020-03-24,15.553381598660039,46.93986045642591
2020-03-24,16.654366498072047,51.45427217405759
2020-03-24,15.026003783755813,42.96289600668567
2020-03-24,17.907068154314633,66.92346572463205
2020-03-24,14.470686333524087,51.44326471726037
2020-03-24,20.440338333179238,22.966519528926426
2020-03-24,16.251334695530012,53.3935581275622
2020-03-24,13.285684887167434,46.51842603182687
2020-03-24,12.858215003877776,49.25073443881552
2020-03-24,15.96494483048637,46.313806342143
2020-03-24,14.553074429348298,58.07046416606687
2020-03-24,16.428000988184184,61.196877785533815
2020-03-24,15.94647524914709,52.830531622586534
2020-03-24,14.854342174686254,46.60688812861841
2020-03-24,13.30641256386319,49.5866279519083
2020-03-24,11.970305550628272,50.195996165776286
2020-03-24,14.106970095865957,41.975699601351636
2020-03-24,16.712797588646943,55.789286485712346
2020-03-24,15.428187488260408,54.60042323860466
2020-03-24,12.508522442576023,65.40441239776673
2020-03-24,15.346361851702364,62.55349780288475
2020-03-24,15.770634759457673,43.1432508240987
2020-03-24,13.232285127597734,58.20298374508965
2020-03-24,15.307450211891055,40.49046616905528
2020-03-24,15.116417436892,56.9593210094085
2020-03-24,12.714059404338753,44.83385801239892
2020-03-24,15.715574720696566,39.76746776624415
2020-03-24,16.12156905273647,52.800453426974045
2020-03-24,17.166102486350553,23.25432871845859
2020-03-24,17.107604104069807,32.490244255947715
2020-03-24,12.244661264085817,48.22508116225717
2020-03-24,13.124349920169754,50.824417666348424
2020-03-24,16.03007053441732,46.30681229841811
2020-03-24,16.027571901824416,34.20563701282401
2020-03-24,16.030095372612095,41.821081578614944
2020-03-24,22.70546298130944,53.91209327237394
2020-03-24,16.141781021386333,55.81781770628363
2020-03-24,17.271131280361196,49.83776882404059
2020-03-24,16.908003526986406,61.56833781036989
2020-03-24,16.302782502611596,53.97397023459234
2020-03-24,14.369461510719308,42.525443460417875
2020-03-24,16.517938440986534,47.194979465883826
2020-03-24,13.454349570924856,35.97133842792145
2020-03-24,14.526362786519982,48.918610096085835
2020-03-24,14.029272904341793,61.121006192213386
2020-03-24,15.163748278772646,56.85290084710968
2020-03-24,19.629317133347016,64.02009325919121
2020-03-24,11.265469614816503,46.97114756201007
2020-03-24,16.372520380749027,63.46099794514258
2020-03-24,11.774568257620697,48.066957735520305
2020-03-24,14.056136268421133,64.71585082569894
2020-03-24,17.177901193934733,49.781432525578765
2020-03-24,15.128560038190926,57.072313738042766
2020-03-24,12.844510444141388,64.75112364309855
2020-03-24,13.569392581480063,48.065723714187946
2020-03-24,16.35919549786935,52.18388987544174
2020-03-24,13.539266736565727,62.88863425206302
2020-03-24,15.43291717916395,48.669968360699364
2020-03-24,15.091143679807628,36.79107717493839
2020-03-24,13.696799304788366,71.4300705458491
2020-03-24,19.28788817865065,45.30235535662863
2020-03-24,16.267838044636022,51.58756050937543
2020-03-24,10.949714826684787,61.56006669451127
2020-03-24,15.372908629538856,43.91506096268798
2020-03-24,13.676427070463223,39.9213208677787
2020-03-24,16.704866669592448,52.53737296774833
2020-03-24,13.4149585231346,32.069236020876104
2020-03-24,14.770527117066202,47.1209392313208
2020-03-24,16.009974557960913,52.45038664315406
2020-03-24,16.731510388340244,47.30048103174836
2020-03-24,12.599407185888447,34.56549056814253
2020-03-24,14.330997528318104,65.94177956204013
2020-03-24,14.050109377678087,51.03538153949175
2020-03-24,13.693341534852577,64.31152117761741
2020-03-24,18.530908480562193,47.39963749819555
2020-03-24,15.80996342192191,41.19988018309236
2020-03-24,12.47823209132991,52.691809202551596
2020-03-24,16.835723894109552,47.842128736717804
2020-03-24,19.244312394025265,38.22238542008642
2020-03-24,17.064930521102294,64.69784258787496
2020-03-24,11.961260068091974,43.77729777106004
2020-03-24,14.031531854267497,31.597336152044313
2020-03-24,17.533822298373245,63.28166053957332
2020-03-24,13.584661068762438,44.957019841873766
2020-03-24,15.887638856292456,43.921761073843754
2020-03-24,16.549268106858673,32.34612412970026
2020-03-24,13.146139056843834,67.40941486596991
2020-03-24,14.8809492878764,37.105194127903125
2020-03-24,8.517465319861856,50.5844948070565
2020-03-24,12.95122471733142,59.1262032254044
2020-03-24,14.49486369721368,54.21716933003097
2020-03-24,12.504433636070301,49.40345688007808
2020-03-24,18.26482260786327,32.98334141712584
2020-03-24,12.139717244078735,41.90275164232716
2020-03-24,14.119911026606033,51.87800338042522
2020-03-24,15.261481154572182,42.12825930013004
2020-03-24,17.88254657813223,52.03359459998768
2020-03-24,12.128275697641122,56.817434088151415
2020-03-24,17.32632750430992,59.625028858001016
2020-03-24,15.020466122039174,37.738206421873166
2020-03-24,13.036982697904097,71.96646054978955
2020-03-24,15.92420694852654,57.674793445541304
2020-03-24,15.39811939114694,49.98285846330936
2020-03-24,13.79956624568241,60.89536583076641
2020-03-24,15.139604169980037,73.65407771999973
2020-03-24,14.22937280627648,35.612798989431305
2020-03-24,15.227034690502496,47.74737357508646
2020-03-24,16.324261349042093,26.215683401266716
2020-03-24,18.172033632290706,51.92651532648025
2020-03-24,12.524369002346301,53.65394241925141
2020-03-24,19.266066749312532,49.6083788455724
2020-03-24,11.095824400954996,43.4546642900169
2020-03-24,14.696429809928834,29.50485483811675
2020-03-24,16.176634412969154,53.73533683411769
2020-03-24,15.561983735470065,64.55434483915325
2020-03-24,13.754600960358813,44.08981544266568
2020-03-24,14.58375549928545,54.40059929023145
2020-03-24,14.013998130682335,34.31855686579949
2020-03-24,13.821270486111576,54.57213063692514
2020-03-24,16.69920419404205,46.06617702255343
2020-03-24,15.714030971930095,42.375820493970856
2020-03-24,13.614180809478691,42.39636358783869
2020-03-24,16.799199750866503,46.0638841796699
2020-03-24,15.614599041753218,53.824333156925356
2020-03-24,16.62572423767792,36.87836798804482
2020-03-24,16.259257683847224,46.02884668432147
2020-03-24,13.342009978155856,49.58528222000852
2020-03-24,13.879637919606061,39.00960775468141
2020-03-24,16.494587210246525,67.96665201675017
2020-03-24,16.22074053086693,41.46504519938658
2020-03-24,14.958196812071703,43.305630863665094
2020-03-24,15.234654766617563,40.21692050177502
2020-03-24,17.55532979157685,67.98480087138117
2020-03-24,13.81685722232834,55.529052285994815
2020-03-24,16.094194762340077,40.63407993756358
2020-03-24,14.595614695132213,61.06231558859969
2020-03-24,14.564637593545559,52.00698694288878
2020-03-24,17.19755370397438,52.57253421111502
2020-03-24,16.65083269797606,46.55522791247547
2020-03-24,16.627019272001277,42.505840130430265
2020-03-24,17.61095761430866,53.37766099054601
2020-03-24,15.042007683265519,44.549127700044096
2020-03-24,16.363905942589927,68.16755629575104
2020-03-24,14.379466486813088,37.30708894756896
2020-03-24,15.648332704976884,65.36156772854946
2020-03-24,14.73971389126463,48.88681151202199
2020-03-24,15.193991929985437,52.99085734021106
2020-03-24,16.190314050873827,58.33157766629435
2020-03-24,13.363558633533055,43.69750704995564
2020-03-24,19.18477455137092,58.642483846986366
2020-03-24,12.987965237000596,22.92456144618823
2020-03-24,12.571622774424537,42.80010466778061
2020-03-24,17.316221747000135,40.759371926589345
2020-03-24,16.58332538792587,37.464939876282386
2020-03-24,16.24823963410431,47.85045161921049
2020-03-24,16.25669101852856,53.85749968181695
2020-03-24,14.97550645430617,57.026599984993055
2020-03-24,13.205491257028337,52.40876757200407
2020-03-24,15.151609116387453,43.34306535106453
2020-03-24,13.645676576975777,53.69016437825167
2020-03-24,16.9502394668355,51.2428569485085
2020-03-24,14.705885236995723,59.36056167936016
2020-03-24,13.349005606414977,57.76936702931516
2020-03-24,14.357228316694012,50.30476413920629
2020-03-24,15.82586290855125,41.02746993838743
2020-03-24,13.87255089439205,43.47049844167919
2020-03-24,13.355559208867136,44.50210640361966
2020-03-24,15.487374422983825,46.84733666083744
2020-03-24,15.489933142217446,52.68050427589753
2020-03-24,13.98611364925774,57.15174390128058
2020-03-24,14.057923388763355,49.48881306984622
2020-03-24,15.464099874715272,50.161247879004726
2020-03-24,12.103831317005351,51.43306305000004
2020-03-24,12.185072451246889,44.840946868676596
2020-03-24,13.563111557495128,40.74607742357044
2020-03-24,14.573105696576306,32.4456210268929
2020-03-24,15.621815131196009,43.04850641923127
2020-03-24,17.950712433899103,54.73145453267787
2020-03-24,16.71531924640404,42.970885619604324
2020-03-24,14.680122940073145,47.621929625740606
2020-03-24,14.961967584194623,54.66431287412317
2020-03-24,12.994941270724382,55.206894964226684
2020-03-24,14.96297372801522,39.204671478339606
2020-03-24,14.422682722159724,59.970593564536415
2020-03-24,15.64543712067618,61.27350089355485
2020-03-24,13.345538112895355,38.70150142781441
2020-03-24,16.038693028482346,41.76163130358846
2020-03-24,18.065477826005157,61.910906831461915
2020-03-24,14.782479703086285,48.53146478744699
2020-03-24,15.803423444197882,27.80222052548149
2020-03-24,16.380287983422225,36.00318495267314
2020-03-24,14.197559056228327,47.50630374827519
2020-03-24,15.448184963620834,38.36957349715398
2020-03-24,15.02518480156359,45.86576229363558
2020-03-24,15.195352197097664,50.32396213683579
2020-03-24,13.453980432289066,64.62254604034729
2020-03-24,15.049020348517885,47.09546083772211
2020-03-24,15.9959965824909,60.72541799572759
2020-03-24,17.902287215590082,64.28760162036771
2020-03-24,16.918541652170415,64.34309669352076
2020-03-24,19.306364915023114,52.847545933855685
2020-03-24,13.4653048742239,30.36710852161026
2020-03-24,16.744641273441356,54.608248654038654
2020-03-24,15.366684011476703,60.48399887813541
2020-03-24,19.379605866435345,49.189328945645826
2020-03-24,13.383403429289697,67.44583870075249
2020-03-24,13.320556315638449,58.598335614674575
2020-03-24,13.801214709111957,55.68273377152784
2020-03-24,10.752208551380386,60.86380711205838
2020-03-24,13.948489956638477,53.333698512608784
2020-03-24,13.481734676892604,25.071895006046464
2020-03-24,15.300787572952416,45.008610485296344
2020-03-24,15.683511951554319,61.97168027247854
2020-03-24,18.752341678431772,41.92408659901704
2020-03-24,16.900847676372102,47.76527494763061
2020-03-24,13.846192688675194,39.55163686096929
2020-03-24,13.203170657303284,67.83922595201769
2020-03-24,15.983838343013012,66.81492457418015
2020-03-24,12.359533585958715,41.16131104859271
2020-03-24,18.662917531708707,51.47298000389084
2020-03-24,17.358880241442574,43.19505952235952
2020-03-24,14.061648695790591,56.149446390313784
2020-03-24,11.573730941818244,55.09683077242329
2020-03-24,17.707744748330825,58.117055716132654
2020-03-24,14.770920309494764,53.31918447707887
2020-03-24,17.47563262394692,79.35406206388468
2020-03-24,11.811144682411266,39.72076234989261
2020-03-24,13.801249954092455,32.89396645563485
2020-03-24,15.010487399436366,46.069097992985384
2020-03-24,15.093961187529484,34.320117344397325
2020-03-24,14.099869057041513,35.07537729994007
2020-03-24,16.245699864695,39.986853458020335
2020-03-24,12.864759141234812,40.77811094568372
2020-03-24,14.715241029957413,40.4538189804994
2020-03-24,15.240591263423799,55.182189504454115
2020-03-24,16.0288776681175,44.93810938914664
2020-03-24,16.42322975617778,48.2048542512752
2020-03-24,12.750715816324261,58.94232774500935
2020-03-24,11.931771658528756,42.33677475218574
2020-03-24,17.55535364379702,47.35454101295278
2020-03-24,15.664628023959184,53.65759986092915
2020-03-24,13.503026926886893,30.584321993797786
2020-03-24,18.102303951045045,26.150944910494175
2020-03-24,15.231349268585717,53.461173287977225
2020-03-24,17.358594368127655,54.92014280566899
2020-03-24,15.135036962820218,70.64220134852411
2020-03-24,19.121495849763974,51.5809487586681
2020-03-24,18.510681684886407,58.19739717258095
2020-03-24,14.502071703041853,48.04527356414026
2020-03-24,16.94314190190871,52.972272215850865
2020-03-24,16.290751899170296,66.67256841749534
2020-03-24,17.737263115064696,28.760071818743643
2020-03-24,13.070153078839791,54.1361625757168
2020-03-24,16.372102919996877,71.35586730077367
2020-03-24,17.116848973699177,52.82034219209343
2020-03-24,11.482521027153771,66.50572963232848
2020-03-24,12.63348297466845,43.707878504705576
2020-03-24,10.9215356444798,49.67952505836286
2020-03-24,14.461186331110884,50.33524702388588
2020-03-24,16.435084511591924,27.824089206412292
2020-03-24,18.004714104192058,38.318221721498
2020-03-24,15.148189560839551,39.03124920616014
2020-03-24,18.257231091142582,58.220660780325275
2020-03-24,12.239797083570217,58.72153105684055
2020-03-24,11.593235121289691,53.24036442706533
2020-03-24,14.888904602206763,58.24102896855706
2020-03-24,15.768130897878615,48.35850587278226
2020-03-24,14.934610503811815,62.01931669539543
2020-03-24,10.865115799920247,50.08788442632072
2020-03-24,14.821759920974424,50.578640474267566
2020-03-24,12.391060998990294,47.34407366737589
2020-03-24,16.339345097660075,56.844504776364275
2020-03-24,15.733196492193697,45.78801183387087
2020-03-24,13.120240427345289,59.76431377198068
2020-03-24,13.972266165326612,38.67850859283993
2020-03-24,12.881572956222097,39.010837452718064
2020-03-24,14.874641805453656,56.87426755126504
2020-03-24,16.910284641002477,49.114557854169874
2020-03-24,13.028547907328912,45.46108583846872
2020-03-24,16.00809303103569,58.90057732475459
2020-03-24,13.939484763255118,43.92738585913916
2020-03-24,13.414254335475311,47.9979874569963
2020-03-24,14.785939280090885,63.99227950071159
2020-03-24,12.929515355161252,65.3914234581065
2020-03-24,13.892701389305635,65.72398210270327
2020-03-24,12.604244214822304,47.17874223066089
2020-03-24,18.929450265832777,62.3070290498447
2020-03-24,15.070527103943457,40.51047172231322
2020-03-24,13.600548984014829,40.930971252779386
2020-03-24,15.427959821468445,26.49544147375639
2020-03-24,14.77534390061834,66.7286820189853
2020-03-24,14.558060800933553,41.36020150923922
2020-03-24,16.22833340008685,48.7346742025294
2020-03-24,16.51501542009461,40.89675658071716
2020-03-24,13.938997704778945,56.9516524833014
2020-03-24,13.84836351871064,46.2436633928266
2020-03-24,14.449896605696711,36.95183109567051
2020-03-24,10.39615767052883,54.416625641860605
2020-03-24,11.969617875602896,35.66269975189772
2020-03-24,17.73374853488905,41.625942746845084
2020-03-24,18.28993542700257,28.93110885373919
2020-03-24,14.501927920887244,35.760418878023934
2020-03-24,16.153113926111534,51.78529169720478
2020-03-24,15.622500309087073,30.354639618970754
2020-03-24,21.157761616910477,35.18854275378284
2020-03-24,17.23914982286915,49.97631083867192
2020-03-24,14.744164817038467,44.56393103906947
2020-03-24,13.088919118799149,69.92036635959309
2020-03-24,11.787107359484855,68.33896546024376
2020-03-24,15.406927271734446,41.32077537248846
2020-03-24,13.487298509431394,55.57137618403482
2020-03-24,12.155492580804651,57.492825568794515
2020-03-24,13.706854231514948,44.02521141975597
2020-03-24,12.83690399277121,35.04458463501796
2020-03-24,18.374283270145128,49.87701550691943
2020-03-24,16.7632795138989,48.271543251858894
2020-03-24,14.984054717366766,45.64235503029381
2020-03-24,17.959888277780053,54.42316868164485
2020-03-24,15.154736615295237,42.492703929944014
2020-03-24,13.277431597343472,38.480024524208574
2020-03-24,18.046248154539313,51.090829703498315
2020-03-24,16.077820087369318,53.859700925688756
2020-03-24,12.925507691347088,38.23355056099947
2020-03-24,14.619322643832783,59.28090610991081
2020-03-24,13.248763493230486,32.29518862223922
2020-03-24,12.234400538071327,44.21886541284357
2020-03-24,16.85235509506328,47.41991463802391
2020-03-24,18.81883328094026,43.6377628734807
2020-03-24,12.202864852361717,44.349395264488074
2020-03-24,16.12593847338114,68.71074482308114
2020-03-24,13.698714861756347,41.49115910961101
2020-03-24,14.025749232470607,74.41221722471914
2020-03-24,13.815212151522262,54.371267797310516
2020-03-24,13.272018460640368,50.92055137311992
2020-03-24,15.097043255889654,54.76240353387666
2020-03-24,13.338099767177924,75.29927749251952
2020-03-24,15.540913651559677,40.06406996068552
2020-03-24,14.899523781101726,38.79582081063611
2020-03-24,14.52210390626718,42.45133803428079
2020-03-24,13.184872675916804,50.32143146964561
2020-03-24,13.846457338863335,32.74228875187427
2020-03-24,16.51078245165151,50.22339239318608
2020-03-24,16.001834375248762,66.93547133413672
2020-03-24,13.044889510402898,51.51407390624777
2020-03-24,15.19866461085845,47.07314541024723
2020-03-24,16.502774246743577,43.81839551316372
2020-03-24,11.661189437757256,58.98511704551564
2020-03-24,16.08672038475987,41.74167226761952
2020-03-24,13.674752482108307,68.46395920599248
2020-03-24,16.14119733718632,69.33359747714357
2020-03-24,13.473481686914965,52.567507986617876
2020-03-24,11.390235798670961,49.88484911923355
2020-03-24,11.744915124233675,60.30659808241559
2020-03-24,15.096169893322765,60.94798502227325
2020-03-24,15.519445003442964,41.94008268940584
2020-03-24,13.191366749791182,44.73444866863298
2020-03-24,16.27718491755475,36.77652565316704
2020-03-24,11.67695987546208,54.09064938334057
2020-03-24,14.867840402705367,56.66627883456891
2020-03-24,12.577967600475088,36.50074362138727
2020-03-24,13.696327784395681,45.44801095183841
2020-03-24,15.094797342632829,36.527460824186505
2020-03-24,13.279173269432095,41.012001897561625
2020-03-24,14.23088891154035,55.510170602262995
2020-03-24,17.01258561842888,42.6651793332172
2020-03-24,13.846216260953703,46.99174043967702
2020-03-24,16.671384224130282,33.726882720526845
2020-03-24,12.740586290684764,51.869902097246644
2020-03-24,16.059608355830566,49.55726680155351
2020-03-24,17.8831372413158,42.71040749966838
2020-03-24,10.056710999745421,48.10985702317526
2020-03-24,13.406209489059046,51.80294880503445
2020-03-24,16.15414425436108,41.85131851090656
2020-03-24,14.593909227914015,35.23737455998221
2020-03-24,15.742291746742618,68.05574432686815
2020-03-24,13.79202962656836,43.66727295289727
2020-03-24,15.1731795749458,49.032398968131105
2020-03-24,14.68864552921584,60.108397350203134
2020-03-24,17.335564123319614,85.29055187570484
2020-03-24,15.508841686602427,37.555135501111344
2020-03-24,15.675205324150404,54.4982721372651
2020-03-24,14.176246067755065,42.92447714705894
2020-03-24,14.024787551855013,44.61209695423289
2020-03-24,14.134883624360759,42.7978797899321
2020-03-24,15.788904284756594,38.743450321994146
2020-03-24,14.158031038359475,49.58708638215339
2020-03-24,15.579549713792826,35.254973129517644
2020-03-24,19.15080159729088,59.468075665118704
2020-03-24,16.742249406863383,50.550029360333745
2020-03-24,14.347952935664317,54.2243497290144
2020-03-24,17.40242784432789,45.33811388053777
2020-03-24,14.183849253956897,46.327960657882514
2020-03-24,10.923750929644292,52.87563905167328
2020-03-24,12.983827378165191,38.35949367594175
2020-03-24,11.25841615794829,46.42009565586664
2020-03-24,14.296973031917382,41.40386486121546
2020-03-24,15.036836758379103,41.094311894089856
2020-03-24,18.352874624550566,28.901617593743584
2020-03-24,15.653854747528325,63.393265894799995
2020-03-24,14.561798942382271,43.13461246846231
2020-03-24,16.658811162366977,61.633760551635504
2020-03-24,10.57772938198423,60.68792321394292
2020-03-24,15.471229116217131,37.14000293483507
2020-03-24,16.541730387773935,39.11588764327154
2020-03-24,12.042827508440316,75.60502959355684
2020-03-24,17.287508086413858,67.50925941927143
2020-03-24,15.676992814988829,49.68481486671896
2020-03-24,14.169424172198397,52.573731064173494
2020-03-24,16.26556373221257,43.691535970528115
2020-03-24,19.54138571560879,54.3235271420034
2020-03-24,15.363732510116991,42.82818099277529
2020-03-24,15.496441172600672,29.676462357016153
2020-03-24,14.081278200919511,36.78444213488949
2020-03-24,13.300311261070416,50.21092747850587
2020-03-24,16.66067163308849,38.68932764497412
2020-03-24,13.287832348182265,49.32722535086465
2020-03-24,15.143132474438785,39.25338960567137
2020-03-24,14.044685106469768,42.176460774980065
2020-03-24,15.957959651492784,58.531653064131916
2020-03-24,15.667324210573897,52.474805476401045
2020-03-24,17.0750798885158,49.90335578686653
2020-03-24,13.979967202290506,58.78963973070651
2020-03-24,14.460250129413257,54.806085933473476
2020-03-24,13.042472568435386,64.46563291251367
2020-03-24,14.111413479847776,45.401407376848596
2020-03-24,15.754600986089704,45.70365021472492
2020-03-24,16.513977233290703,36.98890733608655
2020-03-24,13.155669351644748,45.7101928262758
2020-03-24,16.739211840211322,59.64769894302446
2020-03-24,17.7112757176099,62.99987372262134
2020-03-24,15.826869806447402,59.60305168086668
2020-03-24,18.753591625116133,32.05808133450564
2020-03-24,13.452421601792853,60.831452126607346
