idx,Machine_Name,Item No,working time,Thickness 1(mm),Thickness 2(mm),weld force(bar),weld current(kA),weld Voltage(v),weld time(ms),Thickness 1(mm)_scaled,Thickness 2(mm)_scaled,weld force(bar)_scaled,weld current(kA)_scaled,weld Voltage(v)_scaled,weld time(ms)_scaled
24,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.427625025189022,-0.15176000013753405,-1.1460039507446627
25,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.699,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.3166963533581926,-0.33174423804088354,-1.1460039507446627
26,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.699,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.3166963533581926,-0.33174423804088354,-1.1460039507446627
27,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.610000000000001,2.7,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.36728622226406926,-0.9839103378656254,-0.2417521190891888,-1.1460039507446627
28,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.610000000000001,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.36728622226406926,-0.9839103378656254,-0.2417521190891888,0.4342060201921357
29,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.56,2.7039999999999997,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.5385536970198908,0.11821635671743026,2.014415991128934
30,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.56,2.7039999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.5385536970198908,0.11821635671743026,-1.1460039507446627
31,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.71,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.2057676815273237,0.6581690704274388,0.4342060201921357
32,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.71,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.2057676815273237,0.6581690704274388,-1.1460039507446627
33,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.707,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.2057676815273237,0.3881927135724345,0.4342060201921357
34,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.707,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.2057676815273237,0.3881927135724345,2.014415991128934
35,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.570000000000002,2.7039999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.1551356872430181,-1.427625025189022,0.11821635671743026,-1.1460039507446627
36,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.427625025189022,0.11821635671743026,0.4342060201921357
37,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.62,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-0.872981666034796,-0.2417521190891888,0.4342060201921357
38,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.62,2.7,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.2965693772570512,-0.872981666034796,-0.2417521190891888,0.4342060201921357
39,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.610000000000001,2.698,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.36728622226406926,-0.9839103378656254,-0.4217363569925383,-1.1460039507446627
40,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.610000000000001,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.36728622226406926,-0.9839103378656254,-0.4217363569925383,0.4342060201921357
41,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.610000000000001,2.6910000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.08441884223600314,-0.9839103378656254,-1.0516811896541616,0.4342060201921357
42,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.610000000000001,2.6910000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.08441884223600314,-0.9839103378656254,-1.0516811896541616,-1.1460039507446627
43,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.610000000000001,2.699,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.1551356872430181,-0.9839103378656254,-0.33174423804088354,0.4342060201921357
44,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.610000000000001,2.699,70.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.1551356872430181,-0.9839103378656254,-0.33174423804088354,-2.726213921681461
45,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.7039999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.0948390096964942,0.11821635671743026,-1.1460039507446627
46,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.0948390096964942,0.11821635671743026,0.4342060201921357
47,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.71,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.2965693772570512,-1.0948390096964942,0.6581690704274388,0.4342060201921357
48,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.71,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.2965693772570512,-1.0948390096964942,0.6581690704274388,0.4342060201921357
49,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.7110000000000003,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.427625025189022,0.7481611893791336,2.014415991128934
50,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.7110000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.427625025189022,0.7481611893791336,-1.1460039507446627
51,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.590000000000002,2.7089999999999996,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.2057676815273237,0.5681769514757441,-1.1460039507446627
52,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.590000000000002,2.7089999999999996,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.2057676815273237,0.5681769514757441,0.4342060201921357
53,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.2057676815273237,0.028224237765815462,0.4342060201921357
54,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.2057676815273237,0.028224237765815462,0.4342060201921357
55,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.590000000000002,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.08441884223600314,-1.2057676815273237,-0.5117284759441931,0.4342060201921357
56,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.590000000000002,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.08441884223600314,-1.2057676815273237,-0.5117284759441931,0.4342060201921357
57,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.6,2.6889999999999996,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.0948390096964942,-1.2316654275575512,0.4342060201921357
58,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.6,2.6889999999999996,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.0948390096964942,-1.2316654275575512,0.4342060201921357
59,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.6919999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.2057676815273237,-0.9616890707025468,-1.1460039507446627
60,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.6919999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.2057676815273237,-0.9616890707025468,-1.1460039507446627
61,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.63,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.08441884223600314,-0.7620529942039271,-0.15176000013753405,-1.1460039507446627
62,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.63,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.08441884223600314,-0.7620529942039271,-0.15176000013753405,-1.1460039507446627
63,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.58,2.708,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.36728622226406926,-1.3166963533581926,0.47818483252412924,-1.1460039507446627
64,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3,14.58,2.708,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.36728622226406926,-1.3166963533581926,0.47818483252412924,0.4342060201921357
65,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.71,73.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.2965693772570512,-1.0948390096964942,0.6581690704274388,2.014415991128934
66,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.31,14.6,2.71,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.2965693772570512,-1.0948390096964942,0.6581690704274388,-1.1460039507446627
67,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.25,14.62,2.7110000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.7208704472991504,-0.872981666034796,0.7481611893791336,0.4342060201921357
68,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.25,14.62,2.7110000000000003,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.7208704472991504,-0.872981666034796,0.7481611893791336,-1.1460039507446627
69,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.19,14.610000000000001,2.705,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.1451715173412496,-0.9839103378656254,0.208208475669125,0.4342060201921357
70,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.19,14.610000000000001,2.705,73.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.1451715173412496,-0.9839103378656254,0.208208475669125,2.014415991128934
71,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.17,14.639999999999999,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.2866052073552827,-0.6511243223730977,-0.15176000013753405,-1.1460039507446627
72,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.17,14.639999999999999,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.2866052073552827,-0.6511243223730977,-0.15176000013753405,0.4342060201921357
73,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.16,14.639999999999999,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.3573220523622975,-0.6511243223730977,-0.4217363569925383,0.4342060201921357
74,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.16,14.639999999999999,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.3573220523622975,-0.6511243223730977,-0.4217363569925383,0.4342060201921357
75,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.18,14.65,2.699,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.2158883623482646,-0.540195650542229,-0.33174423804088354,0.4342060201921357
76,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.18,14.65,2.699,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.2158883623482646,-0.540195650542229,-0.33174423804088354,0.4342060201921357
77,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.2600000000000002,14.6,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.6501536022921323,-1.0948390096964942,-0.06176788118587927,0.4342060201921357
78,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.2600000000000002,14.6,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.6501536022921323,-1.0948390096964942,-0.06176788118587927,0.4342060201921357
79,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.427625025189022,-0.15176000013753405,-1.1460039507446627
80,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.701,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.427625025189022,-0.15176000013753405,-1.1460039507446627
81,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.707,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.0948390096964942,0.3881927135724345,0.4342060201921357
82,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.707,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.0948390096964942,0.3881927135724345,-1.1460039507446627
83,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.2057676815273237,0.028224237765815462,2.014415991128934
84,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.2057676815273237,0.028224237765815462,0.4342060201921357
85,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.549999999999999,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.6494823688507596,-0.06176788118587927,0.4342060201921357
86,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.549999999999999,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.6494823688507596,-0.06176788118587927,0.4342060201921357
87,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.3166963533581926,-0.4217363569925383,0.4342060201921357
88,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.3166963533581926,-0.4217363569925383,0.4342060201921357
89,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.3166963533581926,-0.5117284759441931,0.4342060201921357
90,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.697,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.3166963533581926,-0.5117284759441931,0.4342060201921357
91,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.549999999999999,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.6494823688507596,-0.15176000013753405,0.4342060201921357
92,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.549999999999999,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.6494823688507596,-0.15176000013753405,0.4342060201921357
93,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3899999999999997,14.570000000000002,2.7060000000000004,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2691653827990779,-1.427625025189022,0.2982005946208197,-1.1460039507446627
94,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3899999999999997,14.570000000000002,2.7060000000000004,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2691653827990779,-1.427625025189022,0.2982005946208197,-1.1460039507446627
95,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.7089999999999996,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.3166963533581926,0.5681769514757441,0.4342060201921357
96,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.58,2.7089999999999996,71.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.3166963533581926,0.5681769514757441,-1.1460039507446627
97,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.549999999999999,2.7060000000000004,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.6494823688507596,0.2982005946208197,2.014415991128934
98,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.549999999999999,2.7060000000000004,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.1551356872430181,-1.6494823688507596,0.2982005946208197,0.4342060201921357
99,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.2057676815273237,0.11821635671743026,0.4342060201921357
100,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.590000000000002,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.1551356872430181,-1.2057676815273237,0.11821635671743026,0.4342060201921357
101,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.3166963533581926,0.028224237765815462,0.4342060201921357
102,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.33,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.1551356872430181,-1.3166963533581926,0.028224237765815462,0.4342060201921357
103,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.695,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.3166963533581926,-0.6917127138475426,-1.1460039507446627
104,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.695,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.3166963533581926,-0.6917127138475426,0.4342060201921357
105,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.34,14.6,2.694,72.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.08441884223600314,-1.0948390096964942,-0.7817048327991973,0.4342060201921357
106,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.6,2.694,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.0948390096964942,-0.7817048327991973,-1.1460039507446627
107,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.56,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.5385536970198908,-0.4217363569925383,0.4342060201921357
108,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.35,14.56,2.698,70.0,-2.220446049250313e-16,-2.220446049250313e-16,-0.013701997228985041,-1.5385536970198908,-0.4217363569925383,-2.726213921681461
109,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3899999999999997,14.570000000000002,2.7039999999999997,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2691653827990779,-1.427625025189022,0.11821635671743026,-1.1460039507446627
110,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3899999999999997,14.570000000000002,2.7039999999999997,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.2691653827990779,-1.427625025189022,0.11821635671743026,0.4342060201921357
111,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.708,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.427625025189022,0.47818483252412924,0.4342060201921357
112,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.708,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.427625025189022,0.47818483252412924,0.4342060201921357
113,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.540000000000001,2.7089999999999996,73.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.760411040681589,0.5681769514757441,2.014415991128934
114,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.540000000000001,2.7089999999999996,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.760411040681589,0.5681769514757441,-1.1460039507446627
115,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.549999999999999,2.702,71.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.6494823688507596,-0.06176788118587927,-1.1460039507446627
116,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.549999999999999,2.702,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.19844853779206298,-1.6494823688507596,-0.06176788118587927,0.4342060201921357
117,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.3166963533581926,0.028224237765815462,0.4342060201921357
118,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-1.3166963533581926,0.028224237765815462,0.4342060201921357
119,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.3166963533581926,-0.15176000013753405,0.4342060201921357
120,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.701,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.05701484777803306,-1.3166963533581926,-0.15176000013753405,0.4342060201921357
121,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.610000000000001,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-0.9839103378656254,-0.4217363569925383,0.4342060201921357
122,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.610000000000001,2.698,72.0,-2.220446049250313e-16,-2.220446049250313e-16,0.12773169278504803,-0.9839103378656254,-0.4217363569925383,0.4342060201921357
